Customer_ID,Customer_Name,Region,City,Segment
C24656,Kapoor Traders,North,Lucknow,Retail
C24657,Chopra Distributors,East,Patna,Wholesale
C24658,Bose Retail,South,Hyderabad,Retail
C24659,Reddy Emporium,West,Surat,Corporate
C24660,Singh Emporium,East,Bhubaneswar,Retail
C24661,Singh Distributors,West,Pune,Retail
C24662,Rahul Enterprises,South,Chennai,Retail
C24663,Bose Enterprises,South,Hyderabad,Online
C24664,Rahul Shop,West,Ahmedabad,Wholesale
C24665,Joshi Enterprises,South,Chennai,Retail
C24666,Bose Retail,West,Ahmedabad,Wholesale
C24667,Joshi Distributors,North,Chandigarh,Online
C24668,Singh Store,South,Kochi,Retail
C24669,Nair Emporium,North,Lucknow,Retail
C24670,Shah Store,North,Jaipur,Retail
C24671,Sharma Shop,South,Chennai,Online
C24672,Singh Retail,East,Patna,Retail
C24673,Iyer Traders,North,Chandigarh,Wholesale
C24674,Malhotra Emporium,North,Lucknow,Online
C24675,Verma Emporium,Central,Indore,Retail
C24676,Nair Traders,East,Bhubaneswar,Retail
C24677,Verma Store,West,Surat,Corporate
C24678,Joshi Retail,West,Ahmedabad,Online
C24679,Singh Distributors,North,Jaipur,Corporate
C24680,Reddy Traders,West,Mumbai,Wholesale
C24681,Singh Retail,Central,Bhopal,Retail
C24682,Pillai Retail,East,Bhubaneswar,Wholesale
C24683,Nair Emporium,Central,Bhopal,Online
C24684,Rao Emporium,Central,Indore,Wholesale
C24685,Mehta Traders,East,Bhubaneswar,Wholesale
C24686,Rao Distributors,North,Chandigarh,Wholesale
C24687,Das Retail,West,Ahmedabad,Retail
C24688,Sharma Enterprises,Central,Raipur,Retail
C24689,Pillai Traders,East,Bhubaneswar,Wholesale
C24690,Nair Distributors,Central,Raipur,Online
C24691,Chopra Emporium,East,Kolkata,Wholesale
C24692,Singh Traders,East,Guwahati,Retail
C24693,Reddy Store,Central,Raipur,Corporate
C24694,Rahul Retail,North,Jaipur,Retail
C24695,Verma Shop,East,Bhubaneswar,Online
C24696,Bose Distributors,North,Chandigarh,Retail
C24697,Kapoor Mart,West,Ahmedabad,Retail
C24698,Chopra Emporium,Central,Raipur,Retail
C24699,Singh Retail,Central,Raipur,Wholesale
C24700,Shah Retail,South,Kochi,Wholesale
C24701,Kapoor Store,West,Surat,Retail
C24702,Reddy Store,Central,Indore,Retail
C24703,Chopra Retail,Central,Bhopal,Retail
C24704,Singh Emporium,East,Kolkata,Retail
C24705,Mehta Emporium,North,Jaipur,Wholesale
C24706,Chopra Shop,East,Kolkata,Retail
C24707,Gupta Retail,West,Mumbai,Retail
C24708,Singh Retail,West,Pune,Wholesale
C24709,Kumar Distributors,South,Hyderabad,Wholesale
C24710,Sharma Enterprises,South,Hyderabad,Retail
C24711,Iyer Store,West,Pune,Retail
C24712,Patel Emporium,East,Bhubaneswar,Retail
C24713,Iyer Store,East,Guwahati,Retail
C24714,Patel Shop,Central,Raipur,Retail
C24715,Singh Emporium,North,Jaipur,Retail
C24716,Gupta Store,South,Kochi,Retail
C24717,Kapoor Store,Central,Nagpur,Wholesale
C24718,Kapoor Distributors,Central,Nagpur,Wholesale
C24719,Shah Retail,South,Bengaluru,Corporate
C24720,Pillai Distributors,Central,Nagpur,Corporate
C24721,Rahul Mart,South,Kochi,Retail
C24722,Rahul Shop,North,Lucknow,Online
C24723,Das Retail,South,Kochi,Wholesale
C24724,Kapoor Retail,East,Patna,Online
C24725,Pillai Shop,North,Jaipur,Online
C24726,Gupta Emporium,North,Jaipur,Retail
C24727,Singh Distributors,West,Mumbai,Retail
C24728,Mehta Emporium,West,Surat,Online
C24729,Singh Shop,West,Mumbai,Online
C24730,Mehta Emporium,Central,Bhopal,Retail
C24731,Kapoor Emporium,South,Bengaluru,Retail
C24732,Gupta Traders,Central,Indore,Online
C24733,Sharma Emporium,South,Bengaluru,Online
C24734,Nair Shop,Central,Raipur,Online
C24735,Reddy Retail,West,Pune,Retail
C24736,Sharma Distributors,South,Kochi,Retail
C24737,Pillai Retail,South,Chennai,Wholesale
C24738,Bose Retail,East,Bhubaneswar,Retail
C24739,Das Traders,East,Bhubaneswar,Retail
C24740,Gupta Distributors,South,Kochi,Online
C24741,Kumar Enterprises,South,Chennai,Retail
C24742,Joshi Retail,Central,Indore,Online
C24743,Kapoor Shop,West,Pune,Retail
C24744,Patel Store,North,Delhi,Retail
C24745,Kapoor Shop,West,Surat,Wholesale
C24746,Mehta Retail,North,Lucknow,Retail
C24747,Chopra Shop,East,Patna,Retail
C24748,Kumar Traders,North,Jaipur,Retail
C24749,Kapoor Store,West,Surat,Retail
C24750,Patel Retail,North,Jaipur,Online
C24751,Reddy Retail,South,Chennai,Online
C24752,Iyer Distributors,North,Delhi,Retail
C24753,Singh Retail,North,Chandigarh,Retail
C24754,Chopra Retail,North,Chandigarh,Wholesale
C24755,Reddy Shop,East,Kolkata,Online
C24756,Patel Mart,Central,Indore,Wholesale
C24757,Mehta Mart,South,Chennai,Online
C24758,Rao Emporium,West,Surat,Retail
C24759,Mehta Mart,East,Kolkata,Wholesale
C24760,Nair Retail,South,Hyderabad,Wholesale
C24761,Kapoor Retail,North,Lucknow,Retail
C24762,Rahul Mart,West,Mumbai,Retail
C24763,Kumar Mart,North,Chandigarh,Retail
C24764,Bose Store,East,Guwahati,Wholesale
C24765,Chopra Mart,North,Chandigarh,Retail
C24766,Joshi Mart,West,Ahmedabad,Corporate
C24767,Sharma Store,Central,Indore,Retail
C24768,Kumar Emporium,South,Kochi,Retail
C24769,Reddy Shop,South,Hyderabad,Corporate
C24770,Pillai Traders,East,Guwahati,Online
C24771,Kapoor Retail,East,Guwahati,Retail
C24772,Joshi Enterprises,South,Bengaluru,Online
C24773,Shah Traders,South,Kochi,Online
C24774,Rahul Store,North,Jaipur,Wholesale
C24775,Bose Distributors,South,Bengaluru,Wholesale
C24776,Mehta Store,East,Patna,Online
C24777,Patel Shop,West,Pune,Wholesale
C24778,Bose Emporium,West,Surat,Wholesale
C24779,Bose Distributors,East,Patna,Online
C24780,Malhotra Emporium,West,Mumbai,Corporate
C24781,Iyer Store,East,Kolkata,Corporate
C24782,Patel Distributors,South,Kochi,Wholesale
C24783,Singh Traders,South,Bengaluru,Wholesale
C24784,Bose Retail,East,Patna,Wholesale
C24785,Iyer Mart,South,Hyderabad,Retail
C24786,Verma Store,West,Mumbai,Online
C24787,Pillai Distributors,North,Delhi,Retail
C24788,Bose Mart,North,Jaipur,Retail
C24789,Patel Store,East,Patna,Retail
C24790,Shah Shop,North,Chandigarh,Online
C24791,Pillai Traders,North,Jaipur,Retail
C24792,Das Traders,South,Bengaluru,Retail
C24793,Joshi Store,North,Chandigarh,Retail
C24794,Kumar Retail,South,Kochi,Corporate
C24795,Verma Emporium,East,Guwahati,Corporate
C24796,Sharma Emporium,South,Chennai,Retail
C24797,Rahul Distributors,Central,Raipur,Online
C24798,Rao Enterprises,North,Lucknow,Retail
C24799,Rahul Shop,West,Ahmedabad,Wholesale
C24800,Pillai Emporium,East,Guwahati,Retail
C24801,Shah Shop,West,Ahmedabad,Online
C24802,Kapoor Traders,West,Pune,Retail
C24803,Kapoor Retail,North,Lucknow,Online
C24804,Sharma Store,West,Mumbai,Wholesale
C24805,Verma Retail,South,Chennai,Online
C24806,Shah Shop,West,Ahmedabad,Retail
C24807,Shah Distributors,South,Chennai,Wholesale
C24808,Patel Emporium,South,Hyderabad,Wholesale
C24809,Kumar Mart,West,Pune,Retail
C24810,Mehta Enterprises,Central,Nagpur,Retail
C24811,Nair Shop,Central,Nagpur,Online
C24812,Reddy Mart,West,Ahmedabad,Retail
C24813,Shah Store,East,Kolkata,Wholesale
C24814,Kapoor Enterprises,East,Patna,Corporate
C24815,Shah Emporium,Central,Indore,Retail
C24816,Patel Retail,South,Bengaluru,Online
C24817,Verma Store,Central,Bhopal,Wholesale
C24818,Nair Distributors,West,Pune,Wholesale
C24819,Kapoor Distributors,West,Pune,Retail
C24820,Nair Retail,East,Guwahati,Corporate
C24821,Nair Traders,Central,Raipur,Online
C24822,Nair Traders,West,Pune,Online
C24823,Joshi Enterprises,North,Jaipur,Online
C24824,Kapoor Mart,West,Mumbai,Retail
C24825,Rahul Store,West,Pune,Retail
C24826,Gupta Emporium,Central,Raipur,Retail
C24827,Malhotra Shop,Central,Nagpur,Online
C24828,Chopra Traders,Central,Bhopal,Corporate
C24829,Rahul Retail,North,Jaipur,Retail
C24830,Mehta Enterprises,West,Surat,Online
C24831,Joshi Enterprises,Central,Raipur,Online
C24832,Gupta Retail,Central,Raipur,Retail
C24833,Kumar Enterprises,East,Guwahati,Retail
C24834,Kapoor Enterprises,Central,Bhopal,Corporate
C24835,Pillai Traders,Central,Bhopal,Retail
C24836,Rao Distributors,North,Chandigarh,Wholesale
C24837,Sharma Retail,Central,Nagpur,Wholesale
C24838,Chopra Store,West,Mumbai,Retail
C24839,Kapoor Enterprises,East,Guwahati,Wholesale
C24840,Nair Traders,North,Delhi,Online
C24841,Patel Enterprises,Central,Indore,Online
C24842,Singh Store,South,Bengaluru,Online
C24843,Joshi Retail,East,Bhubaneswar,Retail
C24844,Pillai Retail,South,Chennai,Retail
C24845,Mehta Retail,Central,Nagpur,Retail
C24846,Shah Mart,East,Patna,Wholesale
C24847,Rao Distributors,North,Lucknow,Retail
C24848,Singh Emporium,North,Jaipur,Corporate
C24849,Das Enterprises,Central,Bhopal,Online
C24850,Gupta Enterprises,South,Chennai,Corporate
C24851,Joshi Shop,West,Ahmedabad,Retail
C24852,Reddy Retail,North,Chandigarh,Wholesale
C24853,Bose Retail,Central,Nagpur,Corporate
C24854,Singh Distributors,West,Mumbai,Retail
C24855,Joshi Mart,South,Chennai,Wholesale
C24856,Bose Store,Central,Bhopal,Retail
C24857,Shah Distributors,South,Bengaluru,Corporate
C24858,Rao Distributors,Central,Raipur,Online
C24859,Shah Enterprises,East,Patna,Corporate
C24860,Shah Store,East,Bhubaneswar,Retail
C24861,Pillai Shop,North,Delhi,Online
C24862,Verma Distributors,South,Chennai,Retail
C24863,Kumar Enterprises,North,Chandigarh,Retail
C24864,Mehta Traders,Central,Indore,Corporate
C24865,Gupta Retail,North,Jaipur,Retail
C24866,Shah Store,North,Chandigarh,Online
C24867,Iyer Enterprises,North,Chandigarh,Retail
C24868,Chopra Shop,Central,Raipur,Corporate
C24869,Joshi Distributors,Central,Bhopal,Wholesale
C24870,Patel Shop,West,Pune,Wholesale
C24871,Shah Enterprises,North,Delhi,Online
C24872,Chopra Store,East,Bhubaneswar,Retail
C24873,Joshi Shop,Central,Nagpur,Corporate
C24874,Singh Emporium,North,Delhi,Retail
C24875,Shah Retail,West,Pune,Retail
C24876,Malhotra Traders,North,Chandigarh,Online
C24877,Das Distributors,Central,Nagpur,Retail
C24878,Das Store,East,Bhubaneswar,Retail
C24879,Kapoor Shop,Central,Raipur,Online
C24880,Joshi Distributors,East,Kolkata,Online
C24881,Singh Traders,West,Pune,Online
C24882,Pillai Traders,Central,Indore,Retail
C24883,Pillai Store,South,Chennai,Online
C24884,Iyer Emporium,West,Ahmedabad,Online
C24885,Sharma Traders,East,Patna,Online
C24886,Chopra Retail,East,Kolkata,Wholesale
C24887,Kapoor Mart,West,Surat,Online
C24888,Chopra Retail,South,Kochi,Online
C24889,Sharma Distributors,North,Chandigarh,Corporate
C24890,Pillai Traders,East,Kolkata,Wholesale
C24891,Malhotra Traders,Central,Nagpur,Retail
C24892,Pillai Mart,North,Jaipur,Retail
C24893,Nair Shop,South,Kochi,Retail
C24894,Joshi Enterprises,West,Pune,Online
C24895,Iyer Mart,East,Guwahati,Retail
C24896,Rahul Retail,West,Mumbai,Retail
C24897,Malhotra Traders,East,Patna,Retail
C24898,Pillai Emporium,Central,Nagpur,Online
C24899,Rao Mart,Central,Indore,Corporate
C24900,Chopra Shop,East,Bhubaneswar,Retail
C24901,Verma Distributors,East,Guwahati,Retail
C24902,Das Retail,South,Kochi,Wholesale
C24903,Verma Mart,East,Bhubaneswar,Online
C24904,Bose Traders,Central,Indore,Online
C24905,Kapoor Store,East,Bhubaneswar,Corporate
C24906,Bose Emporium,West,Pune,Wholesale
C24907,Pillai Shop,East,Bhubaneswar,Retail
C24908,Shah Traders,West,Mumbai,Corporate
C24909,Bose Shop,West,Mumbai,Retail
C24910,Mehta Retail,East,Guwahati,Retail
C24911,Bose Emporium,Central,Bhopal,Retail
C24912,Malhotra Shop,Central,Raipur,Retail
C24913,Kapoor Shop,North,Delhi,Wholesale
C24914,Pillai Retail,South,Chennai,Retail
C24915,Joshi Retail,Central,Bhopal,Online
C24916,Reddy Distributors,East,Guwahati,Corporate
C24917,Nair Traders,South,Chennai,Corporate
C24918,Bose Enterprises,West,Ahmedabad,Online
C24919,Iyer Emporium,West,Mumbai,Online
C24920,Nair Store,North,Lucknow,Retail
C24921,Reddy Enterprises,North,Chandigarh,Wholesale
C24922,Chopra Mart,Central,Indore,Wholesale
C24923,Iyer Retail,West,Ahmedabad,Corporate
C24924,Mehta Traders,South,Bengaluru,Retail
C24925,Mehta Shop,Central,Nagpur,Wholesale
C24926,Rao Emporium,North,Delhi,Retail
C24927,Chopra Store,Central,Nagpur,Retail
C24928,Iyer Mart,North,Lucknow,Corporate
C24929,Mehta Store,West,Pune,Corporate
C24930,Gupta Store,Central,Raipur,Retail
C24931,Sharma Enterprises,West,Mumbai,Retail
C24932,Malhotra Mart,West,Ahmedabad,Wholesale
C24933,Malhotra Retail,South,Hyderabad,Retail
C24934,Rao Mart,South,Bengaluru,Online
C24935,Das Mart,South,Hyderabad,Online
C24936,Das Shop,North,Delhi,Retail
C24937,Patel Emporium,South,Kochi,Corporate
C24938,Pillai Store,South,Chennai,Retail
C24939,Das Retail,West,Surat,Retail
C24940,Verma Traders,South,Hyderabad,Online
C24941,Kumar Emporium,North,Chandigarh,Wholesale
C24942,Iyer Emporium,West,Mumbai,Wholesale
C24943,Kumar Distributors,East,Kolkata,Wholesale
C24944,Malhotra Distributors,South,Bengaluru,Online
C24945,Das Emporium,West,Pune,Retail
C24946,Singh Store,South,Hyderabad,Retail
C24947,Rahul Distributors,West,Pune,Online
C24948,Kumar Store,North,Delhi,Wholesale
C24949,Singh Store,East,Kolkata,Wholesale
C24950,Das Distributors,East,Patna,Retail
C24951,Verma Mart,South,Bengaluru,Online
C24952,Shah Store,West,Ahmedabad,Retail
C24953,Kapoor Store,South,Chennai,Retail
C24954,Malhotra Shop,West,Mumbai,Retail
C24955,Reddy Traders,South,Chennai,Online
C24956,Gupta Enterprises,East,Patna,Online
C24957,Verma Mart,West,Mumbai,Wholesale
C24958,Singh Shop,Central,Nagpur,Retail
C24959,Verma Store,South,Kochi,Retail
C24960,Reddy Retail,East,Patna,Retail
C24961,Patel Enterprises,East,Bhubaneswar,Retail
C24962,Shah Distributors,Central,Raipur,Wholesale
C24963,Reddy Shop,Central,Nagpur,Online
C24964,Reddy Store,West,Ahmedabad,Corporate
C24965,Gupta Store,Central,Raipur,Online
C24966,Iyer Enterprises,North,Delhi,Retail
C24967,Sharma Enterprises,West,Pune,Retail
C24968,Singh Shop,Central,Nagpur,Corporate
C24969,Nair Mart,West,Mumbai,Online
C24970,Malhotra Emporium,East,Patna,Retail
C24971,Malhotra Store,Central,Nagpur,Corporate
C24972,Mehta Store,West,Surat,Retail
C24973,Nair Distributors,Central,Nagpur,Retail
C24974,Rahul Emporium,North,Lucknow,Wholesale
C24975,Gupta Store,West,Mumbai,Retail
C24976,Verma Shop,East,Bhubaneswar,Retail
C24977,Verma Store,Central,Indore,Retail
C24978,Sharma Shop,Central,Nagpur,Online
C24979,Rao Traders,Central,Bhopal,Corporate
C24980,Nair Store,South,Kochi,Corporate
C24981,Rao Emporium,East,Bhubaneswar,Wholesale
C24982,Malhotra Traders,North,Jaipur,Online
C24983,Kumar Retail,Central,Bhopal,Retail
C24984,Sharma Emporium,South,Bengaluru,Online
C24985,Nair Traders,West,Pune,Wholesale
C24986,Malhotra Distributors,East,Patna,Wholesale
C24987,Singh Retail,Central,Raipur,Retail
C24988,Reddy Mart,Central,Bhopal,Online
C24989,Kapoor Store,West,Ahmedabad,Wholesale
C24990,Das Mart,West,Ahmedabad,Wholesale
C24991,Reddy Enterprises,North,Chandigarh,Retail
C24992,Joshi Mart,Central,Bhopal,Retail
C24993,Mehta Distributors,North,Jaipur,Retail
C24994,Singh Enterprises,East,Kolkata,Retail
C24995,Mehta Enterprises,South,Chennai,Retail
C24996,Joshi Emporium,South,Hyderabad,Online
C24997,Nair Enterprises,Central,Nagpur,Retail
C24998,Rao Shop,South,Hyderabad,Retail
C24999,Rahul Retail,East,Guwahati,Online
C25000,Rahul Shop,South,Chennai,Wholesale
C25001,Chopra Shop,Central,Indore,Wholesale
C25002,Joshi Enterprises,West,Pune,Retail
C25003,Rahul Retail,East,Bhubaneswar,Online
C25004,Pillai Traders,North,Delhi,Wholesale
C25005,Gupta Retail,North,Lucknow,Wholesale
C25006,Mehta Enterprises,South,Chennai,Corporate
C25007,Patel Enterprises,East,Kolkata,Retail
C25008,Mehta Traders,Central,Raipur,Wholesale
C25009,Nair Emporium,North,Delhi,Retail
C25010,Sharma Store,East,Bhubaneswar,Retail
C25011,Joshi Emporium,South,Kochi,Retail
C25012,Patel Shop,North,Jaipur,Online
C25013,Iyer Store,West,Ahmedabad,Online
C25014,Das Enterprises,West,Ahmedabad,Online
C25015,Kumar Retail,Central,Indore,Retail
C25016,Gupta Shop,East,Guwahati,Wholesale
C25017,Verma Emporium,South,Kochi,Wholesale
C25018,Kapoor Enterprises,Central,Bhopal,Wholesale
C25019,Singh Shop,South,Chennai,Retail
C25020,Joshi Mart,West,Mumbai,Online
C25021,Singh Mart,Central,Raipur,Wholesale
C25022,Rao Retail,North,Jaipur,Corporate
C25023,Sharma Emporium,Central,Indore,Wholesale
C25024,Reddy Traders,South,Hyderabad,Online
C25025,Rao Distributors,East,Kolkata,Retail
C25026,Kapoor Store,South,Kochi,Retail
C25027,Kumar Mart,North,Delhi,Corporate
C25028,Joshi Shop,West,Ahmedabad,Wholesale
C25029,Patel Distributors,East,Patna,Wholesale
C25030,Das Enterprises,East,Patna,Corporate
C25031,Pillai Distributors,East,Kolkata,Retail
C25032,Sharma Enterprises,West,Mumbai,Online
C25033,Chopra Store,Central,Bhopal,Retail
C25034,Mehta Enterprises,East,Patna,Retail
C25035,Sharma Shop,North,Jaipur,Retail
C25036,Kumar Mart,South,Hyderabad,Online
C25037,Sharma Store,East,Kolkata,Wholesale
C25038,Singh Distributors,North,Jaipur,Retail
C25039,Verma Enterprises,South,Hyderabad,Retail
C25040,Rao Mart,South,Kochi,Online
C25041,Das Enterprises,Central,Raipur,Retail
C25042,Pillai Shop,East,Bhubaneswar,Wholesale
C25043,Verma Mart,Central,Nagpur,Retail
C25044,Das Traders,East,Patna,Wholesale
C25045,Joshi Retail,East,Bhubaneswar,Online
C25046,Iyer Enterprises,Central,Nagpur,Online
C25047,Bose Traders,West,Surat,Retail
C25048,Malhotra Retail,South,Chennai,Online
C25049,Malhotra Retail,South,Hyderabad,Retail
C25050,Malhotra Retail,West,Surat,Retail
C25051,Chopra Enterprises,North,Jaipur,Retail
C25052,Bose Mart,North,Lucknow,Online
C25053,Chopra Mart,North,Chandigarh,Online
C25054,Malhotra Emporium,West,Ahmedabad,Retail
C25055,Singh Distributors,East,Bhubaneswar,Wholesale
C25056,Mehta Enterprises,North,Jaipur,Retail
C25057,Verma Retail,West,Mumbai,Online
C25058,Kapoor Mart,West,Mumbai,Corporate
C25059,Reddy Emporium,West,Mumbai,Corporate
C25060,Malhotra Distributors,North,Jaipur,Wholesale
C25061,Joshi Store,Central,Indore,Retail
C25062,Singh Store,North,Lucknow,Retail
C25063,Reddy Store,East,Kolkata,Retail
C25064,Iyer Store,East,Kolkata,Retail
C25065,Shah Enterprises,South,Hyderabad,Retail
C25066,Rahul Traders,South,Hyderabad,Wholesale
C25067,Singh Distributors,North,Chandigarh,Retail
C25068,Malhotra Enterprises,East,Kolkata,Online
C25069,Chopra Store,West,Pune,Online
C25070,Reddy Store,South,Hyderabad,Wholesale
C25071,Das Store,East,Kolkata,Corporate
C25072,Malhotra Retail,Central,Bhopal,Online
C25073,Malhotra Retail,South,Hyderabad,Retail
C25074,Rahul Mart,South,Bengaluru,Online
C25075,Rahul Store,North,Delhi,Online
C25076,Pillai Shop,East,Bhubaneswar,Retail
C25077,Patel Enterprises,South,Bengaluru,Wholesale
C25078,Verma Enterprises,Central,Bhopal,Retail
C25079,Nair Enterprises,South,Hyderabad,Retail
C25080,Kapoor Store,West,Mumbai,Corporate
C25081,Joshi Distributors,North,Lucknow,Corporate
C25082,Joshi Distributors,South,Kochi,Online
C25083,Nair Traders,North,Jaipur,Retail
C25084,Malhotra Mart,East,Patna,Retail
C25085,Singh Retail,North,Chandigarh,Wholesale
C25086,Nair Enterprises,North,Lucknow,Retail
C25087,Sharma Shop,East,Bhubaneswar,Online
C25088,Kapoor Enterprises,East,Bhubaneswar,Retail
C25089,Reddy Shop,South,Chennai,Corporate
C25090,Kumar Traders,East,Kolkata,Retail
C25091,Verma Retail,East,Kolkata,Retail
C25092,Chopra Mart,West,Surat,Retail
C25093,Singh Shop,East,Patna,Retail
C25094,Sharma Retail,Central,Bhopal,Retail
C25095,Singh Distributors,South,Hyderabad,Wholesale
C25096,Kumar Store,North,Delhi,Online
C25097,Singh Enterprises,East,Patna,Online
C25098,Patel Retail,North,Chandigarh,Online
C25099,Kapoor Mart,West,Mumbai,Corporate
C25100,Pillai Distributors,South,Hyderabad,Retail
C25101,Sharma Enterprises,South,Bengaluru,Online
C25102,Joshi Retail,East,Kolkata,Retail
C25103,Iyer Mart,North,Lucknow,Wholesale
C25104,Joshi Distributors,South,Chennai,Online
C25105,Kapoor Store,Central,Indore,Online
C25106,Patel Retail,West,Ahmedabad,Retail
C25107,Das Shop,East,Kolkata,Retail
C25108,Joshi Traders,East,Bhubaneswar,Online
C25109,Bose Emporium,East,Kolkata,Corporate
C25110,Rahul Shop,Central,Bhopal,Online
C25111,Kumar Traders,Central,Indore,Retail
C25112,Patel Store,East,Patna,Retail
C25113,Sharma Emporium,Central,Bhopal,Retail
C25114,Pillai Shop,North,Delhi,Wholesale
C25115,Mehta Mart,South,Chennai,Retail
C25116,Bose Shop,South,Chennai,Retail
C25117,Das Traders,West,Surat,Online
C25118,Kapoor Mart,West,Ahmedabad,Retail
C25119,Mehta Shop,East,Guwahati,Retail
C25120,Singh Mart,South,Chennai,Retail
C25121,Gupta Emporium,East,Guwahati,Online
C25122,Patel Traders,South,Chennai,Retail
C25123,Reddy Enterprises,East,Patna,Wholesale
C25124,Chopra Shop,South,Chennai,Retail
C25125,Joshi Traders,Central,Indore,Retail
C25126,Rao Distributors,West,Ahmedabad,Online
C25127,Sharma Shop,North,Delhi,Retail
C25128,Mehta Emporium,Central,Indore,Online
C25129,Sharma Shop,West,Surat,Retail
C25130,Shah Shop,South,Chennai,Wholesale
C25131,Mehta Store,East,Bhubaneswar,Retail
C25132,Iyer Retail,North,Lucknow,Retail
C25133,Das Enterprises,North,Jaipur,Wholesale
C25134,Reddy Distributors,East,Bhubaneswar,Corporate
C25135,Joshi Distributors,West,Pune,Retail
C25136,Sharma Traders,South,Bengaluru,Wholesale
C25137,Bose Emporium,South,Kochi,Retail
C25138,Rao Enterprises,Central,Bhopal,Online
C25139,Das Distributors,Central,Raipur,Corporate
C25140,Malhotra Enterprises,East,Kolkata,Retail
C25141,Bose Mart,North,Chandigarh,Corporate
C25142,Reddy Distributors,West,Surat,Corporate
C25143,Malhotra Retail,West,Mumbai,Online
C25144,Shah Emporium,Central,Bhopal,Retail
C25145,Gupta Emporium,Central,Raipur,Online
C25146,Kapoor Emporium,West,Pune,Retail
C25147,Mehta Emporium,North,Jaipur,Retail
C25148,Chopra Shop,South,Hyderabad,Wholesale
C25149,Verma Traders,West,Surat,Wholesale
C25150,Malhotra Distributors,West,Ahmedabad,Wholesale
C25151,Shah Store,East,Kolkata,Retail
C25152,Rahul Enterprises,East,Guwahati,Retail
C25153,Nair Emporium,West,Pune,Retail
C25154,Rao Distributors,East,Patna,Online
C25155,Kumar Retail,North,Lucknow,Online
C25156,Patel Distributors,Central,Bhopal,Retail
C25157,Patel Traders,South,Chennai,Retail
C25158,Singh Shop,South,Hyderabad,Retail
C25159,Singh Traders,North,Lucknow,Wholesale
C25160,Shah Traders,East,Bhubaneswar,Retail
C25161,Mehta Traders,Central,Nagpur,Online
C25162,Das Shop,North,Jaipur,Online
C25163,Reddy Enterprises,South,Hyderabad,Wholesale
C25164,Bose Retail,North,Lucknow,Wholesale
C25165,Pillai Enterprises,North,Jaipur,Wholesale
C25166,Gupta Store,West,Pune,Retail
C25167,Kumar Store,South,Bengaluru,Online
C25168,Joshi Store,West,Mumbai,Online
C25169,Patel Retail,East,Guwahati,Retail
C25170,Nair Traders,West,Surat,Retail
C25171,Chopra Enterprises,North,Delhi,Wholesale
C25172,Singh Enterprises,South,Hyderabad,Corporate
C25173,Pillai Retail,East,Bhubaneswar,Retail
C25174,Bose Shop,North,Delhi,Retail
C25175,Gupta Store,East,Guwahati,Retail
C25176,Rao Enterprises,East,Patna,Retail
C25177,Kumar Traders,East,Kolkata,Wholesale
C25178,Patel Shop,East,Bhubaneswar,Retail
C25179,Patel Shop,West,Surat,Retail
C25180,Verma Traders,West,Mumbai,Online
C25181,Mehta Store,North,Lucknow,Retail
C25182,Verma Store,West,Ahmedabad,Retail
C25183,Rahul Store,Central,Indore,Retail
C25184,Shah Traders,Central,Indore,Online
C25185,Gupta Traders,South,Hyderabad,Corporate
C25186,Sharma Traders,West,Mumbai,Online
C25187,Patel Traders,Central,Nagpur,Wholesale
C25188,Iyer Enterprises,South,Kochi,Wholesale
C25189,Singh Mart,Central,Bhopal,Retail
C25190,Iyer Enterprises,West,Surat,Corporate
C25191,Patel Shop,West,Pune,Corporate
C25192,Kumar Mart,West,Pune,Online
C25193,Joshi Mart,West,Mumbai,Online
C25194,Nair Shop,Central,Bhopal,Wholesale
C25195,Kapoor Mart,Central,Raipur,Wholesale
C25196,Sharma Store,East,Guwahati,Online
C25197,Gupta Retail,East,Patna,Retail
C25198,Iyer Mart,West,Pune,Online
C25199,Singh Retail,Central,Indore,Retail
C25200,Shah Emporium,South,Kochi,Corporate
C25201,Verma Retail,South,Hyderabad,Retail
C25202,Mehta Emporium,West,Mumbai,Wholesale
C25203,Reddy Mart,Central,Bhopal,Retail
C25204,Das Traders,Central,Indore,Wholesale
C25205,Bose Enterprises,North,Delhi,Online
C25206,Bose Enterprises,Central,Indore,Online
C25207,Rao Distributors,West,Surat,Online
C25208,Malhotra Distributors,North,Chandigarh,Wholesale
C25209,Rao Mart,North,Lucknow,Wholesale
C25210,Sharma Shop,South,Hyderabad,Retail
C25211,Kapoor Mart,Central,Indore,Corporate
C25212,Rahul Shop,West,Mumbai,Wholesale
C25213,Sharma Store,East,Bhubaneswar,Retail
C25214,Shah Distributors,West,Mumbai,Online
C25215,Nair Retail,East,Bhubaneswar,Wholesale
C25216,Chopra Retail,Central,Bhopal,Online
C25217,Chopra Emporium,North,Jaipur,Retail
C25218,Gupta Retail,South,Bengaluru,Retail
C25219,Reddy Retail,South,Kochi,Wholesale
C25220,Singh Shop,Central,Nagpur,Retail
C25221,Verma Traders,East,Bhubaneswar,Online
C25222,Patel Retail,West,Pune,Wholesale
C25223,Kumar Distributors,Central,Nagpur,Retail
C25224,Das Mart,North,Delhi,Retail
C25225,Reddy Traders,Central,Nagpur,Online
C25226,Rao Traders,North,Delhi,Online
C25227,Pillai Mart,West,Pune,Retail
C25228,Rahul Distributors,West,Mumbai,Wholesale
C25229,Chopra Retail,Central,Raipur,Wholesale
